Id,SalePrice
2736,138363.48191458726
2737,126834.48547375496
2738,133082.10184186752
2739,159679.40596990194
2740,139584.33566186685
2741,142658.32379979937
2742,147402.21420486903
2743,151033.5911978192
2744,169298.86655919015
2745,152482.0934882201
2746,136616.50409584935
2747,163567.626953595
2748,132222.79776240225
2749,136251.39336658717
2750,123476.97362457911
2751,136429.09356317075
2752,196844.10884617147
2753,151192.2824024011
2754,195737.2991500277
2755,130724.60000900389
2756,101213.43436048557
2757,71376.01676898355
2758,96553.13174171349
2759,171869.21906331403
2760,116903.90298129608
2761,144397.22133134204
2762,143121.61892762745
2763,197529.69142945364
2764,155882.2776967837
2765,320856.0797177047
2766,128703.13108492142
2767,89900.72841204189
2768,127889.24156788921
2769,138882.7147996634
2770,140120.8697112512
2771,108845.53123618037
2772,108321.55688389245
2773,168982.21917758207
2774,142116.29558612366
2775,105076.88790784053
2776,146328.93360216296
2777,147214.24723131824
2778,110737.61567926352
2779,118073.63127153472
2780,97142.64854762773
2781,97800.75817732167
2782,102776.60484295356
2783,98746.10783633606
2784,115857.09296995476
2785,129144.0537653475
2786,74335.34085523627
2787,121325.01092189725
2788,76257.40864599144
2789,172962.08954443046
2790,101799.36151339984
2791,106175.41804799196
2792,58569.43092549946
2793,142854.67425141062
2794,99367.5161464945
2795,122485.8497082346
2796,96750.01465023332
2797,185065.40129364518
2798,104409.7600851316
2799,106864.01798269208
2800,67588.01656807991
2801,109931.7494900956
2802,122122.56541950667
2803,161281.23351129
2804,132918.90847936226
2805,102992.37075961729
2806,86510.72214338623
2807,165809.6706740658
2808,143023.99257581207
2809,137883.38712026225
2810,129247.53153314526
2811,153622.0268457788
2812,184062.79502508524
2813,161909.25654173578
2814,168798.80861235972
2815,92992.85591115523
2816,214855.75845075937
2817,163334.0121718336
2818,130686.89904620252
2819,201288.399940314
2820,133143.03029860006
2821,107995.17047929538
2822,200330.06761968718
2823,318685.5018595931
2824,167036.27705901308
2825,151225.26899272774
2826,135429.9194182621
2827,136573.43482739385
2828,216152.4349362121
2829,197067.86850007123
2830,218586.13546145704
2831,176179.06076836755
2832,230207.43600991045
2833,297363.08151708404
2834,222878.88629582952
2835,225398.78752441786
2836,187697.13983091866
2837,157126.7120787557
2838,146927.59045490198
2839,172910.24598993998
2840,210554.6431982984
2841,206564.27410500115
2842,240129.98298972804
2843,141292.9207689021
2844,182128.30318923775
2845,127122.7627034327
2846,210627.3259556214
2847,213849.5685010275
2848,207088.03629033625
2849,200459.52062241104
2850,282610.86509166536
2851,212008.13906047234
2852,237868.4407340951
2853,241707.39473291612
2854,141617.16128338483
2855,207881.71333222702
2856,201443.68961292855
2857,189239.13184046932
2858,202576.72620130947
2859,101418.76004335363
2860,127611.03696281057
2861,113952.20916034524
2862,177823.10837642718
2863,131336.94200019405
2864,234833.05010746405
2865,144361.92053679284
2866,135149.71093140615
2867,105981.40823047256
2868,94450.59562449047
2869,94214.72603680048
2870,117060.37971063636
2871,81056.41255581389
2872,60334.40910810607
2873,97773.17063671758
2874,133330.81706725006
2875,105288.47295715651
2876,168832.37435017645
2877,149427.79656001943
2878,158091.71304272304
2879,134692.6001378937
2880,104706.19330417806
2881,152168.53509153274
2882,172096.52878552696
2883,199844.24203698488
2884,197747.15089919427
2885,192264.49047467788
2886,238169.0749501962
2887,93730.8296427457
2888,142692.4314870036
2889,66322.86491223832
2890,82604.23571004125
2891,134765.2058206005
2892,48244.84602791239
2893,74128.15039734686
2894,59782.23132230844
2895,307696.108695339
2896,275254.39853230567
2897,207767.09031977202
2898,153284.2117754947
2899,216648.29744935376
2900,163807.65850625798
2901,197295.44456114754
2902,180917.94516091785
2903,329982.0691909634
2904,346263.47232241306
2905,78783.97411251573
2906,194102.3387556608
2907,115650.84390339327
2908,136777.620936124
2909,155658.2964754244
2910,85085.0499358118
2911,84680.98038968017
2912,152065.98297053744
2913,79899.4174797015
2914,78021.0229841462
2915,84585.02004226464
2916,81515.58176685323
2917,168943.17507828362
2918,118833.98027882316
2919,221381.76936243952
